sim_id,customer_id,device_type,apn,plan_id,status,city
7974,9053,ATM,apn-data,13,inactive,Ankara
7975,9083,POS,apn-video,14,inactive,Izmir
7976,9066,Gateway,apn-data,13,active,Istanbul
7977,9019,POS,apn-m2m,13,active,Gaziantep
7978,9021,SmartMeter,apn-iot,12,active,Elazığ
7979,9024,ATM,apn-m2m,12,active,Istanbul
7980,9029,POS,apn-data,12,inactive,Urfa
7981,9079,POS,apn-iot,12,active,Kayseri
7982,9033,Camera,apn-video,14,active,Antalya
7983,9025,Sensor,apn-video,14,inactive,Van
7984,9015,SmartMeter,apn-iot,13,inactive,Izmir
7985,9024,Sensor,apn-m2m,13,active,Ankara
7986,9086,Sensor,apn-iot,13,blocked,Erzurum
7987,9073,ATM,apn-video,15,active,Istanbul
7988,9007,Camera,apn-video,15,active,Antalya
7989,9097,SmartMeter,apn-iot,12,active,Izmir
7990,9071,ATM,apn-m2m,13,active,Eskisehir
7991,9060,ATM,apn-m2m,11,blocked,Batman
7992,9083,Gateway,apn-data,13,active,Diyarbakir
7993,9071,POS,apn-video,14,active,Istanbul
7994,9010,Camera,apn-video,15,active,Gaziantep
7995,9038,POS,apn-m2m,11,active,Van
7996,9086,Sensor,apn-video,14,blocked,Mersin
7997,9009,Gateway,apn-data,13,active,Sivas
7998,9033,Camera,apn-video,14,active,Kayseri
7999,9013,POS,apn-data,13,inactive,Eskisehir
8000,9026,Camera,apn-video,14,active,Erzurum
8001,9093,Tracker,apn-iot,12,active,Gaziantep
8002,9075,Tracker,apn-video,15,active,Eskisehir
8003,9063,Gateway,apn-data,13,active,Konya
8004,9043,SmartMeter,apn-iot,13,active,Diyarbakir
8005,9046,SmartMeter,apn-iot,12,inactive,Kayseri
8006,9017,SmartMeter,apn-iot,13,active,Bursa
8007,9086,Sensor,apn-video,14,active,Eskisehir
8008,9084,Tracker,apn-data,13,active,Bursa
8009,9031,ATM,apn-iot,12,active,Gaziantep
8010,9013,SmartMeter,apn-iot,11,inactive,Elazığ
8011,9037,SmartMeter,apn-iot,12,active,Diyarbakir
8012,9080,Gateway,apn-iot,12,active,Bursa
8013,9009,POS,apn-video,15,active,Sivas
8014,9025,Gateway,apn-m2m,12,active,Batman
8015,9041,POS,apn-m2m,11,active,Elazığ
8016,9063,Gateway,apn-m2m,13,active,Malatya
8017,9058,Tracker,apn-m2m,12,active,Trabzon
8018,9043,ATM,apn-m2m,12,inactive,Konya
8019,9079,Tracker,apn-m2m,13,active,Mersin
8020,9085,Sensor,apn-iot,12,inactive,Antalya
8021,9040,SmartMeter,apn-iot,13,active,Kayseri
8022,9089,ATM,apn-iot,11,active,Istanbul
8023,9075,Sensor,apn-m2m,13,blocked,Izmir
8024,9020,Tracker,apn-video,15,active,Kahramanmaras
8025,9073,POS,apn-video,15,active,Antalya
8026,9073,SmartMeter,apn-iot,11,active,Adana
8027,9047,Gateway,apn-data,13,inactive,Kayseri
8028,9041,Sensor,apn-m2m,11,active,Gaziantep
8029,9055,Gateway,apn-data,13,active,Eskisehir
8030,9022,Sensor,apn-iot,13,active,Ankara
8031,9001,POS,apn-m2m,12,inactive,Malatya
8032,9041,Sensor,apn-video,14,active,Elazığ
8033,9032,Gateway,apn-m2m,12,blocked,Sivas
8034,9029,SmartMeter,apn-iot,12,active,Erzurum
8035,9092,ATM,apn-video,14,active,Eskisehir
8036,9095,Gateway,apn-m2m,13,active,Elazığ
8037,9083,SmartMeter,apn-iot,11,inactive,Antalya
8038,9056,Camera,apn-video,15,inactive,Konya
8039,9036,POS,apn-video,15,active,Malatya
8040,9047,SmartMeter,apn-iot,12,inactive,Bursa
8041,9018,Gateway,apn-data,12,active,Konya
8042,9087,POS,apn-video,15,active,Ankara
8043,9094,Camera,apn-video,15,blocked,Erzurum
8044,9043,POS,apn-m2m,11,inactive,Erzurum
8045,9062,Gateway,apn-video,15,active,Izmir
8046,9060,ATM,apn-m2m,11,active,Bursa
8047,9058,POS,apn-iot,13,active,Malatya
8048,9046,Gateway,apn-m2m,13,active,Urfa
8049,9100,ATM,apn-video,15,active,Elazığ
8050,9040,Gateway,apn-m2m,12,active,Antalya
8051,9063,Camera,apn-video,15,active,Erzurum
8052,9071,ATM,apn-video,15,inactive,Antalya
8053,9014,Gateway,apn-m2m,12,active,Bursa
8054,9023,ATM,apn-m2m,11,blocked,Bursa
8055,9083,ATM,apn-data,13,active,Ankara
8056,9078,Sensor,apn-m2m,11,active,Adana
8057,9011,Tracker,apn-iot,12,inactive,Mersin
8058,9036,Tracker,apn-video,15,active,Eskisehir
8059,9018,ATM,apn-iot,11,active,Mersin
8060,9069,Gateway,apn-m2m,13,active,Antalya
8061,9026,ATM,apn-iot,11,active,Mersin
8062,9034,ATM,apn-iot,13,active,Manisa
8063,9094,ATM,apn-m2m,12,inactive,Diyarbakir
8064,9081,Sensor,apn-data,11,inactive,Urfa
8065,9010,Camera,apn-video,15,active,Erzurum
8066,9094,Gateway,apn-m2m,11,active,Malatya
8067,9010,POS,apn-m2m,12,active,Izmir
8068,9003,Gateway,apn-video,15,active,Manisa
8069,9065,POS,apn-data,12,inactive,Batman
8070,9081,ATM,apn-video,14,active,Manisa
8071,9004,SmartMeter,apn-iot,13,active,Malatya
8072,9075,Sensor,apn-data,12,active,Ankara
8073,9075,ATM,apn-data,11,active,Diyarbakir
8074,9052,Tracker,apn-m2m,12,active,Trabzon
8075,9099,Gateway,apn-iot,12,active,Sivas
8076,9076,Gateway,apn-m2m,13,active,Gaziantep
8077,9028,ATM,apn-video,15,active,Adana
8078,9005,SmartMeter,apn-iot,13,active,Izmir
8079,9071,Sensor,apn-data,11,active,Malatya
8080,9034,Sensor,apn-iot,11,blocked,Van
8081,9070,Tracker,apn-iot,12,active,Mersin
8082,9070,Gateway,apn-iot,13,active,Antalya
8083,9061,Sensor,apn-data,11,inactive,Elazığ
8084,9084,ATM,apn-video,15,inactive,Adana
8085,9100,Gateway,apn-video,14,inactive,Konya
8086,9020,Camera,apn-video,14,inactive,Adana
8087,9047,Camera,apn-video,15,active,Manisa
8088,9051,Gateway,apn-iot,13,blocked,Adana
8089,9029,Tracker,apn-m2m,13,active,Kayseri
8090,9099,Sensor,apn-m2m,13,active,Gaziantep
8091,9076,Tracker,apn-data,13,active,Izmir
8092,9094,Tracker,apn-iot,11,active,Bursa
8093,9038,ATM,apn-video,14,active,Malatya
8094,9018,Gateway,apn-video,14,active,Batman
8095,9060,SmartMeter,apn-iot,13,active,Gaziantep
8096,9065,Tracker,apn-iot,11,active,Kayseri
8097,9066,Sensor,apn-m2m,12,inactive,Diyarbakir
8098,9012,Camera,apn-video,15,active,Gaziantep
8099,9051,Gateway,apn-iot,13,blocked,Diyarbakir
8100,9047,SmartMeter,apn-iot,13,active,Sivas
8101,9065,Tracker,apn-data,13,active,Trabzon
8102,9002,Sensor,apn-video,14,active,Van
8103,9085,ATM,apn-video,15,active,Elazığ
8104,9031,Gateway,apn-data,11,active,Izmir
8105,9079,SmartMeter,apn-iot,11,active,Kahramanmaras
8106,9088,SmartMeter,apn-iot,12,active,Van
8107,9022,SmartMeter,apn-iot,13,active,Batman
8108,9097,ATM,apn-data,12,active,Bursa
8109,9066,SmartMeter,apn-iot,11,active,Eskisehir
8110,9018,POS,apn-m2m,11,active,Manisa
8111,9058,Sensor,apn-video,14,active,Izmir
8112,9021,Tracker,apn-iot,13,active,Diyarbakir
8113,9023,SmartMeter,apn-iot,11,active,Eskisehir
8114,9073,Tracker,apn-video,14,active,Konya
8115,9073,Tracker,apn-iot,13,active,Elazığ
8116,9085,POS,apn-m2m,11,active,Kayseri
8117,9019,SmartMeter,apn-iot,11,blocked,Kayseri
8118,9095,ATM,apn-iot,13,blocked,Sivas
8119,9094,Camera,apn-video,14,active,Antalya
8120,9062,Gateway,apn-iot,13,blocked,Van
8121,9046,Tracker,apn-video,15,active,Eskisehir
8122,9006,Gateway,apn-video,15,active,Adana
8123,9029,SmartMeter,apn-iot,13,active,Sivas
8124,9098,Gateway,apn-m2m,13,blocked,Erzurum
8125,9063,Camera,apn-video,14,active,Bursa
8126,9030,Camera,apn-video,15,active,Ankara
8127,9009,ATM,apn-iot,11,blocked,Antalya
8128,9034,SmartMeter,apn-iot,11,active,Van
8129,9048,Camera,apn-video,14,active,Kayseri
8130,9030,Sensor,apn-video,15,active,Kahramanmaras
8131,9006,Gateway,apn-video,14,active,Izmir
8132,9086,SmartMeter,apn-iot,11,active,Eskisehir
8133,9027,Camera,apn-video,15,active,Batman
8134,9067,Tracker,apn-data,11,active,Van
8135,9047,Tracker,apn-video,14,blocked,Eskisehir
8136,9050,Camera,apn-video,15,active,Mersin
8137,9061,Camera,apn-video,14,active,Sivas
8138,9059,SmartMeter,apn-iot,11,active,Malatya
8139,9006,Camera,apn-video,15,blocked,Antalya
8140,9006,Camera,apn-video,14,active,Sivas
8141,9084,POS,apn-data,11,active,Manisa
8142,9042,POS,apn-data,13,inactive,Malatya
8143,9014,Camera,apn-video,15,active,Kahramanmaras
8144,9091,SmartMeter,apn-iot,11,active,Kahramanmaras
8145,9067,POS,apn-iot,12,active,Kayseri
8146,9082,Tracker,apn-iot,11,active,Diyarbakir
8147,9036,SmartMeter,apn-iot,12,active,Izmir
8148,9095,ATM,apn-data,11,active,Konya
8149,9034,Tracker,apn-video,14,blocked,Izmir
8150,9075,POS,apn-data,12,active,Malatya
8151,9070,POS,apn-data,12,active,Kahramanmaras
8152,9073,Camera,apn-video,15,active,Mersin
8153,9023,Tracker,apn-data,12,active,Adana
8154,9049,SmartMeter,apn-iot,11,active,Elazığ
8155,9084,POS,apn-m2m,12,inactive,Elazığ
8156,9049,Gateway,apn-m2m,11,active,Urfa
8157,9047,Gateway,apn-video,15,active,Istanbul
8158,9076,ATM,apn-video,15,inactive,Gaziantep
8159,9084,POS,apn-m2m,13,active,Manisa
8160,9010,ATM,apn-video,14,inactive,Van
8161,9067,Camera,apn-video,15,active,Izmir
8162,9033,POS,apn-m2m,13,blocked,Manisa
8163,9049,Tracker,apn-data,12,active,Malatya
8164,9029,Sensor,apn-iot,11,active,Kayseri
8165,9067,Gateway,apn-video,15,active,Kahramanmaras
8166,9052,Tracker,apn-data,12,active,Konya
8167,9046,Camera,apn-video,14,inactive,Kahramanmaras
8168,9045,Gateway,apn-iot,13,active,Adana
8169,9063,ATM,apn-video,15,active,Erzurum
8170,9062,Sensor,apn-data,13,active,Bursa
8171,9078,Camera,apn-video,15,active,Sivas
8172,9001,Camera,apn-video,15,active,Izmir
8173,9065,ATM,apn-data,11,active,Istanbul
8174,9018,Sensor,apn-video,14,active,Batman
8175,9057,Camera,apn-video,15,active,Sivas
8176,9022,SmartMeter,apn-iot,11,inactive,Bursa
8177,9030,POS,apn-data,13,inactive,Kayseri
8178,9010,Sensor,apn-video,15,active,Sivas
8179,9066,Sensor,apn-m2m,13,active,Gaziantep
8180,9083,Tracker,apn-iot,13,active,Sivas
8181,9036,Gateway,apn-m2m,11,inactive,Trabzon
8182,9028,Tracker,apn-m2m,11,active,Elazığ
8183,9020,ATM,apn-iot,12,active,Kahramanmaras
8184,9024,POS,apn-video,15,blocked,Bursa
8185,9021,Sensor,apn-data,13,blocked,Antalya
8186,9047,Camera,apn-video,14,blocked,Kahramanmaras
8187,9078,SmartMeter,apn-iot,12,active,Erzurum
8188,9092,SmartMeter,apn-iot,13,blocked,Diyarbakir
8189,9016,POS,apn-iot,11,inactive,Erzurum
8190,9085,Tracker,apn-video,14,active,Eskisehir
8191,9030,Tracker,apn-video,14,blocked,Batman
8192,9054,Gateway,apn-m2m,12,active,Elazığ
8193,9043,Sensor,apn-iot,11,inactive,Ankara
8194,9093,Sensor,apn-data,11,inactive,Diyarbakir
8195,9015,ATM,apn-iot,11,inactive,Malatya
8196,9062,SmartMeter,apn-iot,13,active,Trabzon
8197,9087,Tracker,apn-m2m,13,active,Konya
8198,9062,Tracker,apn-video,15,active,Antalya
8199,9062,ATM,apn-iot,12,inactive,Izmir
8200,9027,POS,apn-iot,11,active,Manisa
8201,9076,Sensor,apn-data,11,active,Trabzon
8202,9021,Gateway,apn-data,13,active,Ankara
8203,9083,Gateway,apn-video,14,inactive,Malatya
8204,9053,Tracker,apn-data,12,active,Eskisehir
8205,9003,Tracker,apn-m2m,13,active,Van
8206,9032,ATM,apn-m2m,13,active,Kayseri
8207,9006,Tracker,apn-video,14,active,Elazığ
8208,9017,ATM,apn-m2m,13,active,Batman
8209,9074,ATM,apn-m2m,13,active,Manisa
8210,9076,Camera,apn-video,14,active,Ankara
8211,9021,Gateway,apn-m2m,11,inactive,Kahramanmaras
8212,9018,Gateway,apn-m2m,11,active,Van
8213,9081,ATM,apn-video,14,inactive,Kayseri
8214,9066,Camera,apn-video,14,inactive,Bursa
8215,9006,ATM,apn-m2m,12,active,Diyarbakir
8216,9074,Gateway,apn-video,15,active,Manisa
8217,9019,Sensor,apn-iot,13,active,Adana
8218,9008,Sensor,apn-iot,12,active,Sivas
8219,9022,Camera,apn-video,15,inactive,Mersin
8220,9034,Sensor,apn-data,11,active,Antalya
8221,9024,ATM,apn-video,15,active,Adana
8222,9067,POS,apn-data,12,blocked,Ankara
8223,9052,Tracker,apn-iot,13,active,Diyarbakir
8224,9077,Sensor,apn-m2m,13,active,Urfa
8225,9073,SmartMeter,apn-iot,13,active,Manisa
8226,9082,Tracker,apn-m2m,13,active,Trabzon
8227,9003,Gateway,apn-video,14,active,Batman
8228,9093,Tracker,apn-data,13,inactive,Mersin
8229,9094,Sensor,apn-iot,11,active,Kayseri
8230,9085,SmartMeter,apn-iot,13,blocked,Antalya
8231,9037,Gateway,apn-m2m,13,active,Eskisehir
8232,9011,Gateway,apn-m2m,13,active,Manisa
8233,9028,Gateway,apn-m2m,12,active,Izmir
8234,9058,Sensor,apn-data,12,active,Gaziantep
8235,9078,POS,apn-video,15,inactive,Trabzon
8236,9061,ATM,apn-data,13,active,Trabzon
8237,9062,Gateway,apn-data,13,inactive,Istanbul
8238,9022,Tracker,apn-iot,12,active,Adana
8239,9029,Camera,apn-video,14,active,Bursa
8240,9053,POS,apn-iot,11,active,Elazığ
8241,9077,ATM,apn-m2m,13,active,Ankara
8242,9019,POS,apn-data,13,active,Eskisehir
8243,9075,ATM,apn-video,15,active,Sivas
8244,9099,Gateway,apn-data,13,active,Batman
8245,9024,POS,apn-video,15,active,Elazığ
8246,9080,Tracker,apn-m2m,11,blocked,Adana
8247,9085,POS,apn-m2m,12,active,Diyarbakir
8248,9066,POS,apn-data,12,active,Adana
8249,9034,Sensor,apn-m2m,13,active,Antalya
8250,9022,SmartMeter,apn-iot,13,inactive,Gaziantep
8251,9093,SmartMeter,apn-iot,12,blocked,Bursa
8252,9088,Gateway,apn-video,14,active,Istanbul
8253,9044,Camera,apn-video,14,inactive,Batman
8254,9059,ATM,apn-data,12,active,Van
8255,9077,SmartMeter,apn-iot,12,inactive,Eskisehir
8256,9076,Camera,apn-video,15,active,Sivas
8257,9009,SmartMeter,apn-iot,12,active,Gaziantep
8258,9030,Gateway,apn-data,11,active,Kayseri
8259,9049,Sensor,apn-data,12,active,Bursa
8260,9050,Gateway,apn-video,15,inactive,Erzurum
8261,9017,ATM,apn-m2m,13,active,Antalya
8262,9014,Camera,apn-video,15,active,Van
8263,9003,ATM,apn-m2m,12,active,Diyarbakir
8264,9026,Camera,apn-video,15,blocked,Mersin
8265,9067,SmartMeter,apn-iot,12,active,Malatya
8266,9065,Sensor,apn-video,15,active,Elazığ
8267,9088,Tracker,apn-m2m,12,active,Malatya
8268,9054,ATM,apn-video,15,active,Malatya
8269,9020,ATM,apn-m2m,12,blocked,Eskisehir
8270,9078,Tracker,apn-data,11,active,Urfa
8271,9013,Gateway,apn-m2m,13,active,Antalya
8272,9023,Sensor,apn-m2m,12,active,Izmir
8273,9061,POS,apn-m2m,12,active,Bursa
8274,9079,Camera,apn-video,14,active,Bursa
8275,9077,ATM,apn-m2m,12,active,Kayseri
8276,9005,SmartMeter,apn-iot,11,active,Istanbul
8277,9069,Gateway,apn-data,12,active,Erzurum
8278,9065,POS,apn-m2m,13,inactive,Trabzon
8279,9097,SmartMeter,apn-iot,13,active,Mersin
8280,9016,SmartMeter,apn-iot,13,inactive,Antalya
8281,9012,Gateway,apn-video,14,inactive,Konya
8282,9062,SmartMeter,apn-iot,11,active,Manisa
8283,9085,Sensor,apn-m2m,13,blocked,Antalya
8284,9017,POS,apn-video,14,inactive,Van
8285,9078,Camera,apn-video,15,active,Istanbul
8286,9070,Camera,apn-video,15,active,Ankara
8287,9001,Sensor,apn-m2m,13,inactive,Izmir
8288,9100,ATM,apn-video,15,active,Antalya
8289,9087,ATM,apn-m2m,13,active,Erzurum
8290,9084,Camera,apn-video,15,active,Erzurum
8291,9056,Camera,apn-video,15,inactive,Manisa
8292,9067,Gateway,apn-data,11,active,Malatya
8293,9054,Tracker,apn-data,11,inactive,Eskisehir
8294,9048,Sensor,apn-video,15,active,Sivas
8295,9006,SmartMeter,apn-iot,11,blocked,Ankara
8296,9090,Tracker,apn-m2m,12,blocked,Batman
8297,9068,ATM,apn-video,15,active,Mersin
8298,9055,Gateway,apn-video,14,active,Erzurum
8299,9030,Camera,apn-video,15,active,Malatya
8300,9062,POS,apn-m2m,11,active,Elazığ
8301,9099,Tracker,apn-m2m,13,active,Malatya
8302,9049,ATM,apn-data,13,active,Konya
8303,9045,Gateway,apn-video,14,active,Manisa
8304,9076,SmartMeter,apn-iot,12,active,Manisa
8305,9095,Gateway,apn-data,12,active,Antalya
8306,9098,Tracker,apn-data,12,active,Istanbul
8307,9090,POS,apn-m2m,12,active,Kayseri
8308,9074,Tracker,apn-data,13,active,Konya
8309,9013,Gateway,apn-video,14,active,Batman
8310,9055,Camera,apn-video,14,active,Manisa
8311,9018,ATM,apn-m2m,11,active,Malatya
8312,9033,SmartMeter,apn-iot,12,active,Trabzon
8313,9062,SmartMeter,apn-iot,12,active,Elazığ
8314,9099,Tracker,apn-iot,13,blocked,Eskisehir
8315,9030,POS,apn-m2m,11,active,Erzurum
8316,9011,POS,apn-data,11,active,Mersin
8317,9037,Camera,apn-video,15,active,Mersin
8318,9077,ATM,apn-iot,12,active,Izmir
8319,9070,SmartMeter,apn-iot,12,active,Diyarbakir
8320,9053,POS,apn-iot,13,active,Antalya
8321,9033,POS,apn-video,14,active,Sivas
8322,9025,SmartMeter,apn-iot,11,active,Erzurum
8323,9001,Sensor,apn-iot,11,active,Trabzon
8324,9091,Gateway,apn-video,15,active,Van
8325,9096,POS,apn-video,14,active,Ankara
8326,9001,Tracker,apn-m2m,11,active,Elazığ
8327,9074,Gateway,apn-video,14,inactive,Antalya
8328,9067,Gateway,apn-video,14,active,Ankara
8329,9016,POS,apn-iot,11,active,Bursa
8330,9067,Sensor,apn-data,13,active,Batman
8331,9001,Camera,apn-video,14,inactive,Bursa
8332,9049,SmartMeter,apn-iot,11,active,Van
8333,9084,Camera,apn-video,14,blocked,Eskisehir
8334,9027,POS,apn-iot,11,active,Elazığ
8335,9089,Tracker,apn-video,14,active,Urfa
8336,9041,POS,apn-iot,12,active,Urfa
8337,9053,Camera,apn-video,14,active,Kahramanmaras
8338,9047,POS,apn-data,12,active,Gaziantep
8339,9014,ATM,apn-m2m,13,active,Malatya
8340,9020,Gateway,apn-iot,11,active,Sivas
8341,9055,SmartMeter,apn-iot,12,active,Antalya
8342,9084,Gateway,apn-video,14,active,Mersin
8343,9075,Tracker,apn-iot,12,blocked,Adana
8344,9033,POS,apn-iot,13,blocked,Istanbul
8345,9034,Gateway,apn-m2m,12,active,Erzurum
8346,9069,Tracker,apn-m2m,12,active,Kayseri
8347,9055,ATM,apn-iot,12,active,Istanbul
8348,9073,POS,apn-iot,13,active,Konya
8349,9047,SmartMeter,apn-iot,12,active,Kayseri
8350,9079,Sensor,apn-iot,11,active,Kahramanmaras
8351,9036,POS,apn-m2m,11,active,Sivas
8352,9088,Gateway,apn-m2m,13,blocked,Mersin
8353,9051,Gateway,apn-video,15,active,Urfa
8354,9097,POS,apn-m2m,13,active,Istanbul
8355,9027,Tracker,apn-m2m,12,active,Malatya
8356,9053,Sensor,apn-data,13,active,Izmir
8357,9071,Gateway,apn-video,14,blocked,Urfa
8358,9072,Gateway,apn-video,14,active,Konya
8359,9062,Gateway,apn-iot,13,active,Bursa
8360,9023,SmartMeter,apn-iot,11,active,Bursa
8361,9048,Gateway,apn-data,11,blocked,Izmir
8362,9072,Gateway,apn-m2m,12,inactive,Ankara
8363,9072,Sensor,apn-m2m,13,blocked,Urfa
8364,9062,ATM,apn-m2m,13,active,Kahramanmaras
8365,9033,Camera,apn-video,15,active,Mersin
8366,9040,Camera,apn-video,14,active,Batman
8367,9074,Gateway,apn-iot,12,active,Urfa
8368,9045,ATM,apn-video,14,inactive,Malatya
8369,9100,Sensor,apn-iot,11,active,Urfa
8370,9091,POS,apn-iot,11,active,Istanbul
8371,9051,Sensor,apn-m2m,13,active,Kahramanmaras
8372,9095,ATM,apn-m2m,11,blocked,Mersin
8373,9018,Gateway,apn-video,15,inactive,Diyarbakir
8374,9085,ATM,apn-video,14,active,Istanbul
8375,9016,Tracker,apn-data,13,active,Erzurum
8376,9096,SmartMeter,apn-iot,12,active,Erzurum
8377,9030,Sensor,apn-iot,13,blocked,Trabzon
8378,9058,Sensor,apn-m2m,12,active,Trabzon
8379,9090,ATM,apn-video,14,active,Mersin
8380,9021,Sensor,apn-data,13,active,Eskisehir
8381,9013,Tracker,apn-video,14,active,Antalya
8382,9028,ATM,apn-iot,13,inactive,Erzurum
8383,9066,POS,apn-video,14,inactive,Kahramanmaras
8384,9052,ATM,apn-video,14,active,Erzurum
8385,9044,Gateway,apn-video,15,active,Urfa
8386,9071,Sensor,apn-m2m,11,active,Batman
8387,9079,POS,apn-video,14,inactive,Bursa
8388,9090,Gateway,apn-m2m,12,active,Ankara
8389,9088,Sensor,apn-m2m,11,active,Izmir
8390,9091,SmartMeter,apn-iot,11,active,Kahramanmaras
8391,9007,Tracker,apn-video,15,inactive,Kahramanmaras
8392,9021,SmartMeter,apn-iot,13,inactive,Mersin
8393,9050,Tracker,apn-video,14,active,Konya
8394,9082,Tracker,apn-video,14,active,Van
8395,9001,Tracker,apn-video,14,inactive,Manisa
8396,9012,Gateway,apn-video,15,active,Eskisehir
8397,9019,ATM,apn-m2m,12,blocked,Batman
8398,9061,Gateway,apn-data,11,blocked,Ankara
8399,9077,POS,apn-m2m,11,blocked,Sivas
8400,9056,ATM,apn-video,14,active,Diyarbakir
8401,9012,ATM,apn-data,11,active,Konya
8402,9009,POS,apn-m2m,12,blocked,Eskisehir
8403,9034,Camera,apn-video,15,active,Malatya
8404,9029,Camera,apn-video,14,active,Van
8405,9048,Tracker,apn-data,11,inactive,Trabzon
8406,9011,Sensor,apn-data,11,active,Ankara
8407,9078,Tracker,apn-video,15,active,Antalya
8408,9005,Tracker,apn-m2m,11,blocked,Erzurum
8409,9093,Gateway,apn-video,14,inactive,Sivas
8410,9050,ATM,apn-iot,11,active,Elazığ
8411,9052,Gateway,apn-m2m,12,active,Bursa
8412,9079,ATM,apn-video,14,active,Eskisehir
8413,9084,Camera,apn-video,14,active,Urfa
8414,9067,Gateway,apn-iot,11,blocked,Erzurum
8415,9037,ATM,apn-video,15,inactive,Gaziantep
8416,9092,Camera,apn-video,15,active,Elazığ
8417,9077,Tracker,apn-iot,12,active,Gaziantep
8418,9008,POS,apn-m2m,11,active,Urfa
8419,9100,Gateway,apn-video,14,active,Adana
8420,9023,Camera,apn-video,15,active,Bursa
8421,9082,ATM,apn-video,15,blocked,Gaziantep
8422,9064,POS,apn-m2m,12,active,Konya
8423,9057,Sensor,apn-video,15,blocked,Izmir
8424,9002,SmartMeter,apn-iot,12,inactive,Erzurum
8425,9026,Tracker,apn-data,13,active,Antalya
8426,9085,Tracker,apn-data,11,active,Kahramanmaras
8427,9067,Tracker,apn-video,15,active,Ankara
8428,9037,SmartMeter,apn-iot,11,active,Malatya
8429,9025,POS,apn-video,14,inactive,Sivas
8430,9005,Camera,apn-video,14,active,Batman
8431,9077,Camera,apn-video,14,active,Istanbul
8432,9066,Gateway,apn-m2m,11,active,Sivas
8433,9067,Camera,apn-video,14,blocked,Istanbul
8434,9090,Gateway,apn-video,15,blocked,Gaziantep
8435,9030,ATM,apn-video,15,inactive,Elazığ
8436,9079,POS,apn-iot,12,active,Malatya
8437,9022,Gateway,apn-m2m,13,active,Diyarbakir
8438,9087,Gateway,apn-iot,11,active,Mersin
8439,9005,ATM,apn-video,15,active,Kahramanmaras
8440,9047,Camera,apn-video,15,active,Antalya
8441,9031,POS,apn-video,14,active,Kahramanmaras
8442,9084,SmartMeter,apn-iot,11,active,Erzurum
8443,9001,Sensor,apn-iot,13,active,Antalya
8444,9021,ATM,apn-video,15,active,Bursa
8445,9012,Camera,apn-video,14,active,Kayseri
8446,9036,Tracker,apn-m2m,13,blocked,Konya
8447,9100,Sensor,apn-data,12,active,Mersin
8448,9052,SmartMeter,apn-iot,11,active,Adana
8449,9046,Tracker,apn-video,15,active,Konya
8450,9086,POS,apn-m2m,12,active,Van
8451,9051,Sensor,apn-m2m,11,active,Adana
8452,9052,Sensor,apn-iot,11,inactive,Trabzon
8453,9076,Sensor,apn-iot,13,inactive,Izmir
8454,9026,Camera,apn-video,15,active,Ankara
8455,9067,POS,apn-video,14,active,Konya
8456,9002,POS,apn-iot,13,active,Konya
8457,9095,Tracker,apn-video,15,inactive,Antalya
8458,9091,ATM,apn-iot,12,inactive,Kahramanmaras
8459,9009,Tracker,apn-video,15,blocked,Gaziantep
8460,9012,ATM,apn-iot,13,active,Adana
8461,9071,Camera,apn-video,14,inactive,Erzurum
8462,9037,POS,apn-iot,12,active,Kahramanmaras
8463,9093,Camera,apn-video,14,blocked,Konya
8464,9072,Tracker,apn-iot,12,active,Erzurum
8465,9075,Sensor,apn-m2m,12,active,Manisa
8466,9045,POS,apn-iot,11,active,Mersin
8467,9045,Gateway,apn-iot,13,blocked,Kayseri
